Name,LinkType,Destructible,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,HullIndexSecond,HullType,ScaleX,ScaleY,ScaleZ,PositionX,PositionY,PositionZ,OrientationW,OrientationX,OrientationY,OrientationZ,ObjectMass,ObjectMaterial,ObjectMaximumLife,ObjectArmor,DestructionDelay,EffectMultiplierKill,EffectMultiplierDestroy,EffectsMaskKill,EffectsMaskDestroy,LocalDirectionX,LocalDirectionY,LocalDirectionZ,Fitness
Orion-baseline,0,1,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,51,1,1.0,1.0,1.0,7.125,0.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,0,1,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,52,1,1.0,1.0,1.0,7.125,-0.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,0,1,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,53,1,1.0,1.0,1.0,-7.125,1.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,0,1,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,54,1,1.0,1.0,1.0,-7.125,-1.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,0,1,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,55,1,1.0,1.0,1.0,7.125,1.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Orion-baseline,0,1,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,56,1,1.0,1.0,1.0,7.125,-1.586,0.0,1.0,0.0,0.0,0.0,1.0,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010110,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,3,0,0.0,0.01,1.0,00000001010000000000000000010100,00000001010000000000000000010110,1,1,1.0,1.0,1.0,0.0,0.0,0.477716,1.0,0.0,0.0,0.0,0.01,5,300.0,0.0,0.0,0.01,1.0,00000001010000000000000000010100,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,0,1,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,2,1,1.0,1.0,1.0,0.349,0.0,0.608711,0.0,0.0,0.0,1.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,0,1,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,3,1,1.0,1.0,1.0,-0.349,0.0,0.608711,1.0,0.0,0.0,0.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,4,0,1.0,1.0,1.0,0.95,0.0,0.72,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,5,0,1.0,1.0,1.0,0.95,0.0,1.28,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,6,0,1.0,1.0,1.0,0.95,0.0,1.84,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,7,0,1.0,1.0,1.0,0.95,0.0,2.4,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,8,0,1.0,1.0,1.0,0.95,0.0,2.96,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,1,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,9,1,1.0,1.0,1.0,0.95,0.0,3.332952,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,1,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,10,1,1.0,1.0,1.0,0.95,0.0,4.244,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,1,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,11,1,1.0,1.0,1.0,0.95,0.0,4.779798,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,12,0,1.0,1.0,1.0,-0.95,0.0,0.72,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,13,0,1.0,1.0,1.0,-0.95,0.0,1.28,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,14,0,1.0,1.0,1.0,-0.95,0.0,1.84,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,15,0,1.0,1.0,1.0,-0.95,0.0,2.4,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,16,0,1.0,1.0,1.0,-0.95,0.0,2.96,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,1,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,17,1,1.0,1.0,1.0,-0.95,0.0,3.332952,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,1,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,18,1,1.0,1.0,1.0,-0.95,0.0,4.244,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,1,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,19,1,1.0,1.0,1.0,-0.95,0.0,4.779798,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,20,0,1.0,1.0,1.0,0.0,0.95,0.72,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,21,0,1.0,1.0,1.0,0.0,0.95,1.28,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,22,0,1.0,1.0,1.0,0.0,0.95,1.84,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,23,0,1.0,1.0,1.0,0.0,0.95,2.4,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,24,0,1.0,1.0,1.0,0.0,0.95,2.96,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,1,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,25,1,1.0,1.0,1.0,0.0,0.95,3.332952,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,26,0,1.0,1.0,1.0,0.0,-0.95,0.72,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,27,0,1.0,1.0,1.0,0.0,-0.95,1.28,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,28,0,1.0,1.0,1.0,0.0,-0.95,1.84,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,29,0,1.0,1.0,1.0,0.0,-0.95,2.4,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,30,0,1.0,1.0,1.0,0.0,-0.95,2.96,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Teuthus-baseline,1,1,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,31,1,1.0,1.0,1.0,0.0,-0.95,3.332952,0.0,0.0,0.0,1.0,0.01,5,100.0,0.0,0.0,1.0,1.0,00000000000000000000000000000001,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,1,0,1.0,1.0,1.0,0.0,0.0,-1.850857,1.0,0.0,0.0,0.0,0.05,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,2,0,1.24,1.24,1.0,0.0,0.0,-3.81416,1.0,0.0,0.0,0.0,0.045,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,3,0,1.5,1.5,0.93,0.0,0.0,-5.792092,1.0,0.0,0.0,0.0,0.04,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,4,0,0.74,0.74,1.0,0.0,0.0,-7.736513,1.0,0.0,0.0,0.0,0.035,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,5,0,0.93,0.93,0.93,0.0,0.0,-9.630841,1.0,0.0,0.0,0.0,0.03,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,6,0,1.14,1.14,0.84,0.0,0.0,-11.460143,1.0,0.0,0.0,0.0,0.025,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,7,0,0.53,0.53,0.86,0.0,0.0,-13.193,1.0,0.0,0.0,0.0,0.02,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,1,0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,8,0,0.6,0.6,0.75,0.0,0.0,-14.799787,1.0,0.0,0.0,0.0,0.03,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,9,0,1.0,1.0,1.0,0.0,0.0,0.8008,1.0,0.0,0.0,0.0,0.01,5,-1.0,0.0,0.0,1.0,1.0,00000000000000000000000000000000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,35,1,1.0,1.0,1.0,0.0,0.6,-1.650857,1.0,0.0,0.0,0.0,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,36,1,1.0,1.0,1.0,0.0,-0.6,-1.650857,0.0,0.0,0.0,1.0,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,37,1,1.0,1.0,1.0,-0.6,0.0,-1.650857,0.7071,0.0,0.0,0.7071,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,38,1,1.0,1.0,1.0,0.6,0.0,-1.650857,0.7071,0.0,0.0,-0.7071,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,39,1,1.0,1.0,1.0,0.0,0.57,-3.81416,1.0,0.0,0.0,0.0,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,40,1,1.0,1.0,1.0,0.0,-0.57,-3.81416,0.0,0.0,0.0,1.0,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,41,1,1.0,1.0,1.0,0.0,0.46,-7.736513,1.0,0.0,0.0,0.0,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,42,1,1.0,1.0,1.0,0.0,-0.46,-7.736513,0.0,0.0,0.0,1.0,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,43,1,1.0,1.0,1.0,0.0,0.38,-11.460143,1.0,0.0,0.0,0.0,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,44,1,1.0,1.0,1.0,0.0,-0.38,-11.460143,0.0,0.0,0.0,1.0,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,45,1,1.0,1.0,1.0,0.0,0.27,-14.799787,1.0,0.0,0.0,0.0,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,3,1,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,46,1,1.0,1.0,1.0,0.0,-0.27,-14.799787,0.0,0.0,0.0,1.0,-0.01,5,10.0,0.0,0.0,1.0,1.0,00000000010000000010000000010000,00000001010000000000000000010110,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,47,1,0.2,0.2,0.2,0.0,0.5,-2.2,1.0,0.0,0.0,0.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,48,1,0.2,0.2,0.2,0.0,-0.5,-2.2,0.0,0.0,0.0,1.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,49,1,0.2,0.2,0.2,-0.5,0.0,-2.2,0.7071,0.0,0.0,-0.7071,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,50,1,0.2,0.2,0.2,0.5,0.0,-2.2,0.7071,0.0,0.0,0.7071,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,51,1,0.2,0.2,0.2,0.0,0.45,-4.1,1.0,0.0,0.0,0.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,52,1,0.2,0.2,0.2,0.0,-0.45,-4.1,0.0,0.0,0.0,1.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,53,1,0.2,0.2,0.2,0.0,0.4,-8.0,1.0,0.0,0.0,0.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,54,1,0.2,0.2,0.2,0.0,-0.4,-8.0,0.0,0.0,0.0,1.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,55,1,0.2,0.2,0.2,0.0,0.31,-11.860143,1.0,0.0,0.0,0.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,56,1,0.2,0.2,0.2,0.0,-0.31,-11.860143,0.0,0.0,0.0,1.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,57,1,0.2,0.2,0.2,0.0,0.19,-15.1,1.0,0.0,0.0,0.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,58,1,0.2,0.2,0.2,0.0,-0.19,-15.1,0.0,0.0,0.0,1.0,-0.01,5,1.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,59,1,0.7,0.7,0.7,0.0,0.0,3.1,1.0,0.0,0.0,0.0,-0.01,5,50.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,1.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,60,0,1.0,1.0,1.0,-5.45,0.0,1.46,1.0,0.0,0.0,0.0,-0.01,5,50.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,61,0,1.0,1.0,1.0,5.45,0.0,1.46,1.0,0.0,0.0,0.0,-0.01,5,50.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,0.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,62,1,0.4,0.4,0.4,-1.89,0.0,1.8,1.0,0.0,0.0,0.0,-0.01,5,50.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,1.0,1
Vermis-baseline,0,1,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,63,1,0.4,0.4,0.4,1.89,0.0,1.8,1.0,0.0,0.0,0.0,-0.01,5,50.0,0.0,0.0,1.0,1.0,00000001010000000010000000010010,00000000000000000000000000000000,0.0,0.0,1.0,1
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,1,1,1.0,0.89,1.11,-0.39959999999999996,0.0,0.2,1.11,0.0,0.0,0.0,0.01,5,89.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,2,1,0.86,1.0,0.86,-0.1368,0.0,0.228,1.1400000000000001,0.0,0.0,0.0,0.0086,5,100.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,3,1,1.13,1.13,1.0,0.10439999999999999,0.0,0.226,1.0,0.0,0.0,0.0,0.0087,5,113.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.87
Argos-mutated,0,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,4,1,1.12,0.88,0.88,0.31679999999999997,0.0,0.2,1.0,0.0,0.0,0.0,0.0088,5,112.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.88
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,5,1,0.9,1.1,1.0,-0.36,0.2354,0.19169999999999998,0.9,0.0,0.0,0.0,0.009000000000000001,5,9.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,6,1,1.0,0.89,1.11,-0.13319999999999999,0.214,0.18957,1.11,0.0,0.0,0.0,0.0089,5,10.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.89
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,7,1,0.85,1.0,0.85,0.13799999999999998,0.1819,0.213,1.15,0.0,0.0,0.0,0.01,5,8.5,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,8,1,1.0,1.0,1.0,0.39599999999999996,0.2354,0.2343,1.0,0.0,0.0,0.0,0.01,5,9.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.9
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,9,0,1.0,1.0,1.1400000000000001,-0.66462,0.0,-0.222,1.1400000000000001,0.0,0.0,0.0,0.0086,5,114.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.86
Argos-mutated,3,1,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,10,0,1.15,1.15,0.85,0.67045,0.0,-0.1887,0.0,0.0,0.0,0.85,0.0085,5,115.0,0.0,0.0,1.0,1.0,00000001010000000000000000010000,00000001010000000000000000010110,0.0,0.0,0.0,0.85
